 station cast   lat    long    jday   mo/da/yr   gmt
  120   17.947   17.926   36.380    0.390    119.185   116.988
  121   17.854   17.833   36.368    0.392    120.177   118.075
  122   17.725   17.704   36.347    0.393    121.170   118.506
  123   17.484   17.463   36.317    0.395    122.163   116.923
  124   17.447   17.426   36.313    0.397    123.156   115.005
  125   17.403   17.382   36.307    0.398    124.149   114.832
  126   17.328   17.306   36.299    0.400    125.142   115.197
  127   17.321   17.299   36.299    0.402    126.135   115.632
  128   17.313   17.291   36.298    0.403    127.128   115.716
  129   17.234   17.212   36.287    0.405    128.121   115.718
  130   17.171   17.149   36.279    0.407    129.113   115.506
  131   17.076   17.054   36.266    0.408    130.106   115.594
  132   16.965   16.943   36.252    0.410    131.099   115.798
  133   16.912   16.890   36.245    0.411    132.092   116.120
  134   16.854   16.832   36.238    0.413    133.085   116.588
  135   16.809   16.787   36.232    0.414    134.078   116.581
  136   16.784   16.762   36.228    0.416    135.071   116.135
  137   16.751   16.728   36.224    0.418    136.063   115.871
  138   16.716   16.693   36.219    0.419    137.056   115.741
  139   16.670   16.648   36.213    0.421    138.049   115.641
  140   16.627   16.604   36.208    0.422    139.042   115.751
  141   16.584   16.561   36.201    0.424    140.035   116.070
  142   16.542   16.518   36.195    0.425    141.028   115.959
  143   16.496   16.473   36.190    0.427    142.020   115.569
  144   16.480   16.456   36.188    0.428    143.013   115.807
  145   16.469   16.446   36.187    0.430    144.006   116.878
  146   16.451   16.427   36.185    0.431    144.999   117.330
  147   16.446   16.422   36.184    0.433    145.992   117.253
  148   16.443   16.419   36.184    0.434    146.984   117.128
  149   16.443   16.418   36.184    0.436    147.977   117.026
  150   16.434   16.410   36.183    0.437    148.970   117.004
  151   16.400   16.375   36.178    0.439    149.963   116.918
  152   16.360   16.335   36.172    0.440    150.955   117.000
  153   16.322   16.297   36.166    0.442    151.948   117.191
  154   16.267   16.242   36.158    0.443    152.941   117.422
  155   16.228   16.203   36.152    0.445    153.934   117.456
  156   16.148   16.123   36.140    0.446    154.926   117.495
  157   16.101   16.076   36.133    0.448    155.919   117.376
  158   16.048   16.022   36.124    0.449    156.912   116.991
  159   15.975   15.950   36.113    0.451    157.905   116.623
  160   15.946   15.920   36.109    0.452    158.897   116.182
  161   15.930   15.904   36.107    0.454    159.890   115.789
  162   15.901   15.875   36.102    0.455    160.883   115.980
  163   15.837   15.811   36.094    0.457    161.876   116.208
  164   15.762   15.736   36.083    0.458    162.868   116.478
  165   15.744   15.718   36.081    0.460    163.861   117.023
  166   15.736   15.710   36.080    0.461    164.854   117.574
  167   15.732   15.706   36.079    0.462    165.846   117.669
  168   15.733   15.706   36.080    0.464    166.839   117.568
  169   15.734   15.708   36.080    0.465    167.832   117.441
  170   15.732   15.705   36.080    0.467    168.824   117.321
  171   15.727   15.700   36.079    0.468    169.817   117.315
  172   15.729   15.702   36.080    0.470    170.810   117.343
  173   15.730   15.703   36.080    0.471    171.802   117.266
  174   15.730   15.702   36.080    0.472    172.795   117.214
  175   15.730   15.702   36.080    0.474    173.788   117.233
  176   15.730   15.702   36.080    0.475    174.780   117.283
  177   15.713   15.685   36.077    0.477    175.773   117.368
  178   15.709   15.681   36.077    0.478    176.766   117.305
  179   15.704   15.676   36.076    0.480    177.758   117.290
  180   15.702   15.674   36.076    0.481    178.751   117.289
  181   15.696   15.667   36.075    0.483    179.744   117.363
  182   15.673   15.645   36.071    0.484    180.736   117.429
  183   15.649   15.620   36.067    0.485    181.729   117.382
  184   15.635   15.606   36.065    0.487    182.721   117.242
  185   15.578   15.549   36.054    0.488    183.714   117.072
