 station cast   lat    long    jday   mo/da/yr   gmt
  511   10.480   10.418   35.253    1.169    507.166   121.707
  512   10.472   10.410   35.252    1.170    508.157   121.602
  513   10.460   10.398   35.250    1.171    509.148   121.538
  514   10.437   10.374   35.247    1.172    510.139   121.534
  515   10.417   10.354   35.244    1.174    511.131   121.484
  516   10.408   10.345   35.243    1.175    512.122   121.358
  517   10.394   10.331   35.241    1.176    513.113   121.305
  518   10.377   10.315   35.239    1.177    514.104   121.316
  519   10.367   10.304   35.237    1.178    515.096   121.292
  520   10.350   10.287   35.235    1.179    516.087   121.218
  521   10.287   10.224   35.225    1.180    517.078   121.218
  522   10.237   10.175   35.219    1.181    518.069   121.198
  523   10.190   10.128   35.211    1.182    519.061   121.124
  524   10.148   10.085   35.205    1.183    520.052   121.056
  525   10.090   10.028   35.197    1.184    521.043   121.050
  526   10.018   9.956   35.188    1.185    522.034   121.092
  527   9.908   9.846   35.173    1.187    523.025   121.070
  528   9.885   9.823   35.169    1.188    524.017   120.933
  529   9.865   9.803   35.167    1.189    525.008   120.895
  530   9.853   9.791   35.166    1.190    525.999   120.923
  531   9.828   9.766   35.162    1.191    526.990   120.920
  532   9.796   9.734   35.158    1.192    527.981   120.896
  533   9.731   9.669   35.149    1.193    528.973   120.903
  534   9.638   9.576   35.137    1.194    529.964   120.858
  535   9.563   9.501   35.126    1.195    530.955   120.740
  536   9.454   9.393   35.113    1.196    531.946   120.828
  537   9.422   9.360   35.107    1.197    532.937   120.807
  538   9.390   9.329   35.103    1.198    533.928   120.903
  539   9.358   9.297   35.100    1.199    534.919   120.962
  540   9.339   9.278   35.097    1.200    535.911   120.889
  541   9.329   9.268   35.096    1.201    536.902   120.715
  542   9.322   9.261   35.095    1.202    537.893   120.666
  543   9.300   9.238   35.093    1.203    538.884   120.656
  544   9.282   9.221   35.091    1.204    539.875   120.622
  545   9.267   9.205   35.089    1.205    540.866   120.620
  546   9.256   9.194   35.088    1.206    541.857   120.701
  547   9.242   9.180   35.086    1.207    542.848   120.714
  548   9.231   9.169   35.085    1.208    543.840   120.708
  549   9.225   9.163   35.084    1.209    544.831   120.640
  550   9.200   9.138   35.081    1.210    545.822   120.724
  551   9.154   9.092   35.076    1.211    546.813   120.788
  552   9.136   9.074   35.073    1.212    547.804   120.758
  553   9.127   9.065   35.072    1.213    548.795   120.775
  554   9.115   9.053   35.071    1.214    549.786   120.826
  555   9.103   9.041   35.069    1.215    550.777   120.868
  556   9.084   9.022   35.067    1.216    551.768   120.877
  557   9.059   8.997   35.064    1.217    552.759   120.917
  558   9.027   8.965   35.060    1.218    553.750   120.941
  559   9.015   8.953   35.059    1.219    554.741   120.951
  560   9.010   8.948   35.058    1.220    555.732   121.005
  561   9.008   8.946   35.058    1.221    556.723   121.040
  562   9.003   8.941   35.057    1.222    557.715   121.016
  563   8.993   8.930   35.056    1.223    558.706   120.979
  564   8.958   8.896   35.052    1.224    559.697   121.058
  565   8.925   8.863   35.048    1.225    560.688   121.141
  566   8.903   8.841   35.046    1.226    561.679   121.127
  567   8.890   8.827   35.044    1.227    562.670   121.179
  568   8.887   8.825   35.044    1.228    563.661   121.248
  569   8.886   8.824   35.044    1.229    564.652   121.374
  570   8.886   8.823   35.044    1.230    565.643   121.381
  571   8.886   8.823   35.044    1.231    566.634   121.405
  572   8.883   8.820   35.044    1.232    567.625   121.433
  573   8.883   8.820   35.044    1.233    568.616   121.427
  574   8.880   8.817   35.044    1.234    569.607   121.401
  575   8.866   8.803   35.042    1.235    570.598   121.411
  576   8.824   8.761   35.037    1.236    571.589   121.423
  577   8.755   8.692   35.030    1.237    572.580   121.552
  578   8.757   8.694   35.030    1.238    573.570   121.548
  579   8.759   8.696   35.030    1.239    574.561   121.657
  580   8.761   8.698   35.030    1.240    575.552   121.752
  581   8.732   8.668   35.028    1.241    576.543   121.784
  582   8.711   8.648   35.027    1.242    577.534   121.707
  583   8.703   8.639   35.027    1.243    578.525   121.758
  584   8.670   8.607   35.026    1.244    579.516   122.029
  585   8.644   8.581   35.024    1.245    580.507   122.284
  586   8.618   8.554   35.022    1.246    581.498   122.596
  587   8.556   8.493   35.016    1.247    582.489   122.952
  588   8.538   8.474   35.013    1.248    583.480   123.153
  589   8.534   8.470   35.013    1.249    584.471   123.298
  590   8.505   8.442   35.011    1.250    585.462   123.565
  591   8.482   8.418   35.008    1.251    586.453   123.684
  592   8.480   8.416   35.008    1.252    587.443   123.749
  593   8.456   8.393   35.005    1.253    588.434   123.844
  594   8.438   8.374   35.003    1.254    589.425   123.889
  595   8.425   8.362   35.002    1.255    590.416   123.884
  596   8.418   8.354   35.001    1.256    591.407   123.986
  597   8.403   8.340   35.000    1.257    592.398   124.039
  598   8.384   8.320   34.998    1.258    593.389   124.026
  599   8.348   8.284   34.995    1.259    594.380   124.043
  600   8.318   8.254   34.992    1.260    595.370   124.144
  601   8.298   8.234   34.989    1.261    596.361   124.247
  602   8.301   8.237   34.990    1.262    597.352   124.395
  603   8.246   8.182   34.983    1.262    598.343   124.591
  604   8.232   8.168   34.982    1.263    599.334   124.611
  605   8.206   8.142   34.978    1.264    600.325   124.628
  606   8.194   8.130   34.977    1.265    601.315   124.624
  607   8.169   8.105   34.974    1.266    602.306   124.713
  608   8.125   8.061   34.970    1.267    603.297   124.811
  609   8.123   8.059   34.970    1.268    604.288   124.820
  610   8.120   8.056   34.970    1.269    605.279   124.838
  611   8.070   8.006   34.965    1.270    606.270   124.998
  612   8.065   8.001   34.964    1.271    607.260   125.038
  613   8.062   7.998   34.964    1.272    608.251   125.155
  614   8.053   7.989   34.963    1.273    609.242   125.293
  615   8.052   7.988   34.963    1.274    610.233   125.381
  616   8.052   7.987   34.963    1.275    611.223   125.430
  617   8.046   7.982   34.964    1.276    612.214   125.365
  618   8.041   7.977   34.964    1.277    613.205   125.314
  619   8.036   7.972   34.963    1.277    614.196   125.322
  620   8.037   7.973   34.963    1.278    615.187   125.360
  621   8.038   7.974   34.964    1.279    616.177   125.461
  622   8.030   7.965   34.963    1.280    617.168   125.463
  623   8.023   7.958   34.963    1.281    618.159   125.485
  624   8.013   7.948   34.962    1.282    619.150   125.500
  625   7.999   7.935   34.962    1.283    620.140   125.595
  626   7.977   7.912   34.960    1.284    621.131   125.760
  627   7.940   7.875   34.958    1.285    622.122   125.933
  628   7.920   7.855   34.956    1.286    623.112   126.065
  629   7.897   7.832   34.955    1.287    624.103   126.296
  630   7.888   7.823   34.954    1.288    625.094   126.550
  631   7.882   7.817   34.954    1.289    626.085   126.770
  632   7.880   7.815   34.954    1.289    627.075   126.910
  633   7.876   7.811   34.954    1.290    628.066   127.012
  634   7.863   7.797   34.953    1.291    629.057   127.028
  635   7.854   7.789   34.952    1.292    630.047   127.020
  636   7.854   7.788   34.952    1.293    631.038   127.003
  637   7.844   7.779   34.951    1.294    632.029   127.021
  638   7.840   7.774   34.951    1.295    633.019   127.102
  639   7.835   7.770   34.951    1.296    634.010   127.163
  640   7.829   7.763   34.950    1.297    635.001   127.223
  641   7.824   7.758   34.950    1.298    635.991   127.240
  642   7.821   7.755   34.950    1.299    636.982   127.273
  643   7.816   7.750   34.950    1.299    637.973   127.360
  644   7.812   7.746   34.950    1.300    638.963   127.436
  645   7.803   7.737   34.949    1.301    639.954   127.541
  646   7.797   7.731   34.948    1.302    640.945   127.586
  647   7.796   7.729   34.948    1.303    641.935   127.567
  648   7.796   7.729   34.948    1.304    642.926   127.558
  649   7.796   7.729   34.948    1.305    643.917   127.606
  650   7.793   7.727   34.948    1.306    644.907   127.647
  651   7.787   7.721   34.948    1.307    645.898   127.672
  652   7.785   7.718   34.948    1.308    646.888   127.678
  653   7.784   7.717   34.948    1.309    647.879   127.739
  654   7.784   7.717   34.948    1.310    648.870   127.791
  655   7.784   7.717   34.948    1.310    649.860   127.781
  656   7.784   7.717   34.948    1.311    650.851   127.781
  657   7.779   7.711   34.949    1.312    651.841   127.790
  658   7.777   7.710   34.949    1.313    652.832   127.832
  659   7.754   7.687   34.947    1.314    653.823   128.088
